Date,Time,Sport,Discipline,Phase,Gender,Venue,Country_Entries,Event_ID,Source_URL
2026-05-19,16:00:00,Basketball 5x5,Men’s Semi Final - Match 7,,,,,COM-2026-0116,https://gccgames.qa/frontend/schedule-competition
2026-05-19,18:00:00,Basketball 5x5,Men’s Semi Final - Match 8,,,,,COM-2026-0117,https://gccgames.qa/frontend/schedule-competition
2026-05-20,16:00:00,Basketball 5x5,Men’s Bronze Medal Match,,,,,COM-2026-0118,https://gccgames.qa/frontend/schedule-competition
2026-05-20,18:00:00,Basketball 5x5,Men’s Final,,,,,COM-2026-0119,https://gccgames.qa/frontend/schedule-competition
2026-05-16,10:00:00,Padel,Women’s Preliminary Match,,,,,COM-2026-0401,https://gccgames.qa/frontend/schedule-competition
2026-05-16,10:00:00,Padel,Women’s Preliminary Match,,,,,COM-2026-0402,https://gccgames.qa/frontend/schedule-competition
2026-05-16,16:00:00,Padel,Men’s Preliminary Match,,,,,COM-2026-0403,https://gccgames.qa/frontend/schedule-competition
2026-05-16,16:00:00,Padel,Men’s Preliminary Match,,,,,COM-2026-0404,https://gccgames.qa/frontend/schedule-competition
2026-05-17,10:00:00,Padel,Women’s Preliminary Match,,,,,COM-2026-0385,https://gccgames.qa/frontend/schedule-competition
2026-05-17,10:00:00,Padel,Women’s Preliminary Match,,,,,COM-2026-0386,https://gccgames.qa/frontend/schedule-competition
2026-05-17,16:00:00,Padel,Men’s Preliminary Match,,,,,COM-2026-0387,https://gccgames.qa/frontend/schedule-competition
2026-05-17,16:00:00,Padel,Men’s Preliminary Match,,,,,COM-2026-0388,https://gccgames.qa/frontend/schedule-competition
2026-05-18,10:00:00,Padel,Women’s Preliminary Match,,,,,COM-2026-0389,https://gccgames.qa/frontend/schedule-competition
2026-05-18,10:00:00,Padel,Women’s Preliminary Match,,,,,COM-2026-0390,https://gccgames.qa/frontend/schedule-competition
2026-05-18,16:00:00,Padel,Men’s Preliminary Match,,,,,COM-2026-0391,https://gccgames.qa/frontend/schedule-competition
2026-05-18,16:00:00,Padel,Men’s Preliminary Match,,,,,COM-2026-0392,https://gccgames.qa/frontend/schedule-competition
2026-05-19,10:00:00,Padel,Women’s Preliminary Match,,,,,COM-2026-0393,https://gccgames.qa/frontend/schedule-competition
2026-05-19,10:00:00,Padel,Women’s Preliminary Match,,,,,COM-2026-0394,https://gccgames.qa/frontend/schedule-competition
2026-05-19,16:00:00,Padel,Men’s Preliminary Match,,,,,COM-2026-0395,https://gccgames.qa/frontend/schedule-competition
2026-05-19,16:00:00,Padel,Men’s Preliminary Match,,,,,COM-2026-0396,https://gccgames.qa/frontend/schedule-competition
2026-05-20,10:00:00,Padel,Women’s Preliminary Match,,,,,COM-2026-0397,https://gccgames.qa/frontend/schedule-competition
2026-05-20,10:00:00,Padel,Women’s Preliminary Match,,,,,COM-2026-0398,https://gccgames.qa/frontend/schedule-competition
2026-05-20,16:00:00,Padel,Men’s Preliminary Match,,,,,COM-2026-0399,https://gccgames.qa/frontend/schedule-competition
2026-05-20,16:00:00,Padel,Men’s Preliminary Match,,,,,COM-2026-0400,https://gccgames.qa/frontend/schedule-competition
2026-05-16,16:00:00,Volleyball,Men’s Preliminary - Match 1,,,,,COM-2026-0104,https://gccgames.qa/frontend/schedule-competition
2026-05-16,18:30:00,Volleyball,Men’s Preliminary - Match 2,,,,,COM-2026-0105,https://gccgames.qa/frontend/schedule-competition
2026-05-17,16:00:00,Volleyball,Men’s Preliminary - Match 3,,,,,COM-2026-0106,https://gccgames.qa/frontend/schedule-competition
2026-05-17,18:30:00,Volleyball,Men’s Preliminary - Match 4,,,,,COM-2026-0107,https://gccgames.qa/frontend/schedule-competition
2026-05-19,16:00:00,Volleyball,Men’s Preliminary - Match 5,,,,,COM-2026-0108,https://gccgames.qa/frontend/schedule-competition
2026-05-19,18:30:00,Volleyball,Men’s Preliminary - Match 6,,,,,COM-2026-0109,https://gccgames.qa/frontend/schedule-competition
2026-05-17,10:00:00,Archery,Official Training – Recurve & Compound,,,,,COM-2026-0437,https://gccgames.qa/frontend/schedule-competition
2026-05-18,10:00:00,Archery,Individual Qualification – Recurve & Compound,,,,,COM-2026-0438,https://gccgames.qa/frontend/schedule-competition
2026-05-19,9:30:00,Archery,Team Qualification – Recurve & Compound,,,,,COM-2026-0439,https://gccgames.qa/frontend/schedule-competition
2026-05-19,11:30:00,Archery,Mixed Team Qualification – Recurve & Compound,,,,,COM-2026-0440,https://gccgames.qa/frontend/schedule-competition
2026-05-20,9:30:00,Archery,Individual Qualification – Recurve & Compound,,,,,COM-2026-0441,https://gccgames.qa/frontend/schedule-competition
2026-05-21,9:30:00,Archery,Compound Finals – Individual & Team,,,,,COM-2026-0442,https://gccgames.qa/frontend/schedule-competition
2026-05-21,14:00:00,Archery,Recurve Finals – Individual & Team,,,,,COM-2026-0443,https://gccgames.qa/frontend/schedule-competition
2026-05-21,11:00:00,Karate,Men’s Kumite -60 kg,,,,,COM-2026-0144,https://gccgames.qa/frontend/schedule-competition
2026-05-21,11:40:00,Karate,Men’s Kumite -67 kg,,,,,COM-2026-0145,https://gccgames.qa/frontend/schedule-competition
2026-05-21,15:30:00,Karate,Men’s Kumite -75 kg,,,,,COM-2026-0146,https://gccgames.qa/frontend/schedule-competition
2026-05-21,16:10:00,Karate,Men’s Kumite -84 kg,,,,,COM-2026-0147,https://gccgames.qa/frontend/schedule-competition
2026-05-21,16:50:00,Karate,Men’s Kumite +84 kg,,,,,COM-2026-0148,https://gccgames.qa/frontend/schedule-competition
2026-05-21,18:30:00,Karate,Men’s Kumite -60 kg,,,,,COM-2026-0149,https://gccgames.qa/frontend/schedule-competition
2026-05-21,18:35:00,Karate,Men’s Kumite -67 kg,,,,,COM-2026-0150,https://gccgames.qa/frontend/schedule-competition
2026-05-21,18:40:00,Karate,Men’s Kumite -75 kg,,,,,COM-2026-0151,https://gccgames.qa/frontend/schedule-competition
2026-05-21,18:45:00,Karate,Men’s Kumite -84 kg,,,,,COM-2026-0152,https://gccgames.qa/frontend/schedule-competition
2026-05-21,18:50:00,Karate,Men’s Kumite +84 kg,,,,,COM-2026-0153,https://gccgames.qa/frontend/schedule-competition
