Date,Time,Time_End,Duration_Min,Sport,Discipline,Discipline_AR,Phase,Status,Gender,Venue,Country_Entries,Event_ID,Source_URL
2026-05-16,11:30:00,12:15:00,45,Table Tennis,Men's Singles QF,فردي رجال الدور ربع النهائي,Quarter Final,Official,Men,Aspire Dome,"BRN,KSA",COM-2026-0544,https://gccgames.qa/frontend/schedule-competition
2026-05-16,12:15:00,13:00:00,45,Table Tennis,Men's Singles QF,فردي رجال الدور ربع النهائي,Quarter Final,Official,Men,Aspire Dome,"KSA,QAT",COM-2026-0546,https://gccgames.qa/frontend/schedule-competition
2026-05-16,12:15:00,13:00:00,45,Table Tennis,Men's Singles QF,فردي رجال الدور ربع النهائي,Quarter Final,Official,Men,Aspire Dome,QAT,COM-2026-0547,https://gccgames.qa/frontend/schedule-competition
2026-05-16,17:00:00,17:45:00,45,Table Tennis,Men’s Doubles Semifinal,زوجي رجال نصف نهائي,Semi-Final,Official,Men,Aspire Dome,"KSA,QAT",COM-2026-0374,https://gccgames.qa/frontend/schedule-competition
2026-05-16,17:00:00,17:45:00,45,Table Tennis,Men’s Doubles Semifinal,زوجي رجال نصف نهائي,Semi-Final,Official,Men,Aspire Dome,"BRN,KSA",COM-2026-0375,https://gccgames.qa/frontend/schedule-competition
2026-05-16,18:00:00,18:45:00,45,Table Tennis,Men's Singles SF,فردي رجال الدور نصف النهائي,Semi-Final,Official,Men,Aspire Dome,"KSA,QAT",COM-2026-0548,https://gccgames.qa/frontend/schedule-competition
2026-05-16,18:00:00,18:45:00,45,Table Tennis,Men's Singles SF,فردي رجال الدور نصف النهائي,Semi-Final,Official,Men,Aspire Dome,KSA,COM-2026-0549,https://gccgames.qa/frontend/schedule-competition
2026-05-16,18:30:00,19:15:00,45,Table Tennis,Mixed Doubles Final,زوجي مختلط نهائي,Final,Official,Mixed,Aspire Dome,"QAT,UAE",COM-2026-0380,https://gccgames.qa/frontend/schedule-competition
2026-05-16,18:30:00,19:15:00,45,Table Tennis,Mixed Doubles 3rd Place,زوجي مختلط المركز 3,Final,Official,Mixed,Aspire Dome,"BRN,QAT",COM-2026-0835,https://gccgames.qa/frontend/schedule-competition
2026-05-17,11:00:00,11:45:00,45,Table Tennis,Men’s Doubles 3rd and 4th Place,زوجي رجال المركز الثالث و الرابع,Final,Scheduled,Men,Aspire Dome,"BRN,KSA",COM-2026-0833,https://gccgames.qa/frontend/schedule-competition
2026-05-17,11:30:00,12:15:00,45,Table Tennis,Singles Women 3rd and 4th Place,فردي نساء المركز الثالث و الرابع,Semi-Final,Scheduled,Women,Aspire Dome,BRN,COM-2026-0832,https://gccgames.qa/frontend/schedule-competition
2026-05-17,12:15:00,13:00:00,45,Table Tennis,Singles Men 3rd and 4th Place,فردي رجال المركز الثالث و الرابع,Semi-Final,Scheduled,Men,Aspire Dome,"KSA,QAT",COM-2026-0831,https://gccgames.qa/frontend/schedule-competition
2026-05-17,15:45:00,16:30:00,45,Table Tennis,Men’s Doubles Final,زوجي رجال نهائي,Final,Scheduled,Men,Aspire Dome,"KSA,QAT",COM-2026-0382,https://gccgames.qa/frontend/schedule-competition
2026-05-17,17:00:00,17:45:00,45,Table Tennis,Women’s Singles Final,فردي نساء نهائي,Final,Scheduled,Women,Aspire Dome,QAT,COM-2026-0830,https://gccgames.qa/frontend/schedule-competition
2026-05-17,17:45:00,18:30:00,45,Table Tennis,Men’s Singles Final,فردي رجال نهائي,Final,Scheduled,Men,Aspire Dome,KSA,COM-2026-0829,https://gccgames.qa/frontend/schedule-competition
2026-05-12,15:00:00,17:00:00,120,Taekwondo,Seniors Men-A -58 Match 101,الرجال كبار أ -58 مباراة 101,Quater final,Official,Men,Aspire Dome,"KSA,KUW",COM-2026-0559,https://gccgames.qa/frontend/schedule-competition
2026-05-12,15:15:00,17:15:00,120,Taekwondo,Seniors Men-A -80 Match 102,الرجال كبار أ -80 مباراة 102,Quarter Final,Official,Men,Aspire Dome,"KUW,OMA",COM-2026-0568,https://gccgames.qa/frontend/schedule-competition
2026-05-12,15:15:00,17:15:00,120,Taekwondo,Seniors Men-A -80 Match 103,الرجال كبار أ -80 مباراة 103,Quater final,Official,Men,Aspire Dome,"BRN,UAE",COM-2026-0570,https://gccgames.qa/frontend/schedule-competition
2026-05-12,15:30:00,17:30:00,120,Taekwondo,Seniors Men-A -58 Match 106,الرجال كبار أ -58 مباراة 106,Semi Final,Official,Men,Aspire Dome,"KSA,QAT",COM-2026-0562,https://gccgames.qa/frontend/schedule-competition
2026-05-12,15:30:00,17:30:00,120,Taekwondo,Seniors Men-A -58 Match 107,الرجال كبار أ -58 مباراة 107,Semi Final,Official,Men,Aspire Dome,"BRN,OMA",COM-2026-0564,https://gccgames.qa/frontend/schedule-competition
2026-05-12,15:45:00,17:45:00,120,Taekwondo,Seniors Men-A -80 Match 108,الرجال كبار أ -80 مباراة 108,Semi Final,Official,Men,Aspire Dome,"KSA,KUW",COM-2026-0572,https://gccgames.qa/frontend/schedule-competition
2026-05-12,15:45:00,17:45:00,120,Taekwondo,Seniors Men-A -80 Match 109,الرجال كبار أ -80 مباراة 109,Semi Final,Official,Men,Aspire Dome,"BRN,QAT",COM-2026-0574,https://gccgames.qa/frontend/schedule-competition
2026-05-12,16:00:00,18:00:00,120,Taekwondo,Seniors Women-A -49 Match 104,السيدات كبار أ -49 مباراة 104,Quarter Final,Official,Women,Aspire Dome,"KUW,UAE",COM-2026-0578,https://gccgames.qa/frontend/schedule-competition
2026-05-12,16:15:00,18:15:00,120,Taekwondo,Seniors Women-A -49 Match 110,السيدات كبار أ -49 مباراة 110,Semi Final,Official,Women,Aspire Dome,"KSA,UAE",COM-2026-0580,https://gccgames.qa/frontend/schedule-competition
2026-05-12,16:15:00,18:15:00,120,Taekwondo,Seniors Women-A -49 Match 111,السيدات كبار أ -49 مباراة 111,Semi Final,Official,Women,Aspire Dome,"BRN,OMA",COM-2026-0582,https://gccgames.qa/frontend/schedule-competition
2026-05-12,16:30:00,18:30:00,120,Taekwondo,Seniors Women-A -67 Match 105,السيدات كبار أ -67 مباراة 105,Semi Final,Official,Women,Aspire Dome,"KUW,UAE",COM-2026-0586,https://gccgames.qa/frontend/schedule-competition
2026-05-12,16:45:00,18:45:00,120,Taekwondo,Seniors Men-A -58 Match 113,الرجال كبار أ -58 مباراة 113,Final,Official,Men,Aspire Dome,"BRN,KSA",COM-2026-0565,https://gccgames.qa/frontend/schedule-competition
2026-05-12,17:00:00,19:00:00,120,Taekwondo,Seniors Men-A -80 Match 114,الرجال كبار أ -80 مباراة 114,Final,Official,Men,Aspire Dome,"BRN,KSA",COM-2026-0576,https://gccgames.qa/frontend/schedule-competition
2026-05-12,17:15:00,19:15:00,120,Taekwondo,Seniors Women-A -49 Match 115,السيدات كبار أ -49 مباراة 115,Final,Official,Women,Aspire Dome,"BRN,KSA,OMA,UAE",COM-2026-0584,https://gccgames.qa/frontend/schedule-competition
2026-05-12,17:30:00,19:30:00,120,Taekwondo,Seniors Women-A -67 Match 112,السيدات كبار أ -67 مباراة 112,Final,Official,Women,Aspire Dome,"QAT,UAE",COM-2026-0588,https://gccgames.qa/frontend/schedule-competition
2026-05-13,0:00:00,02:00:00,120,Taekwondo,Men -68kg Match 101,الرجال -68 كجم مباراة 101,Quarter Final,Official,Men,Aspire Dome,"BRN,OMA",COM-2026-0674,https://gccgames.qa/frontend/schedule-competition
2026-05-13,0:00:00,02:00:00,120,Taekwondo,Men +80kg Match 102,الرجال +80 كجم مباراة 102,Semi Final,Official,Men,Aspire Dome,"KUW,QAT",COM-2026-0675,https://gccgames.qa/frontend/schedule-competition
2026-05-13,0:00:00,02:00:00,120,Taekwondo,Men +80kg Match 103,الرجال +80 كجم مباراة 103,Semi Final,Official,Men,Aspire Dome,"KSA,OMA",COM-2026-0676,https://gccgames.qa/frontend/schedule-competition
2026-05-13,0:00:00,02:00:00,120,Taekwondo,Women -57kg Match 104,السيدات -57 كجم مباراة 104,Semi Final,Official,Women,Aspire Dome,"QAT,UAE",COM-2026-0677,https://gccgames.qa/frontend/schedule-competition
2026-05-13,0:00:00,02:00:00,120,Taekwondo,Women -57kg Match 105,السيدات -57 كجم مباراة 105,Semi Final,Official,Women,Aspire Dome,"KSA,OMA",COM-2026-0678,https://gccgames.qa/frontend/schedule-competition
2026-05-13,0:00:00,02:00:00,120,Taekwondo,Women +67kg Match 106,السيدات +67 كجم مباراة 106,Semi Final,Official,Women,Aspire Dome,"KSA,UAE",COM-2026-0679,https://gccgames.qa/frontend/schedule-competition
2026-05-13,0:00:00,02:00:00,120,Taekwondo,Women +67kg Match 107,السيدات +67 كجم مباراة 107,Semi Final,Official,Women,Aspire Dome,"KUW,QAT",COM-2026-0680,https://gccgames.qa/frontend/schedule-competition
2026-05-13,0:00:00,02:00:00,120,Taekwondo,Men -68kg Match 108,الرجال -68 كجم مباراة 108,Semi Final,Official,Men,Aspire Dome,"OMA,UAE",COM-2026-0681,https://gccgames.qa/frontend/schedule-competition
2026-05-13,0:00:00,02:00:00,120,Taekwondo,Men -68kg Match 109,الرجال -68 كجم مباراة 109,Semi Final,Official,Men,Aspire Dome,"KUW,QAT",COM-2026-0682,https://gccgames.qa/frontend/schedule-competition
2026-05-13,0:00:00,02:00:00,120,Taekwondo,Men +80kg Match 110,الرجال +80 كجم مباراة 110,Final,Official,Men,Aspire Dome,"KSA,QAT",COM-2026-0683,https://gccgames.qa/frontend/schedule-competition
2026-05-13,0:00:00,02:00:00,120,Taekwondo,Women -57kg Match 111,السيدات -57 كجم مباراة 111,Final,Official,Women,Aspire Dome,"OMA,UAE",COM-2026-0684,https://gccgames.qa/frontend/schedule-competition
2026-05-13,0:00:00,02:00:00,120,Taekwondo,Women -67kg Match 112,السيدات -67 كجم مباراة 112,Final,Official,Women,Aspire Dome,"QAT,UAE",COM-2026-0685,https://gccgames.qa/frontend/schedule-competition
2026-05-13,0:00:00,02:00:00,120,Taekwondo,Women +67kg,Ranking - السيدات +67 كجم - الترتيب العام,Final,Official,Women,Aspire Dome,"KSA,KUW,QAT,UAE",COM-2026-0686,https://gccgames.qa/frontend/schedule-competition
2026-05-13,0:00:00,02:00:00,120,Taekwondo,Women -57kg,Ranking - السيدات -57 كجم - الترتيب العام,Ranking,Official,Women,Aspire Dome,"KSA,OMA,QAT,UAE",COM-2026-0687,https://gccgames.qa/frontend/schedule-competition
2026-05-13,0:00:00,02:00:00,120,Taekwondo,Men -68kg Match 113,الرجال -68 كجم مباراة 113,Semi Final,Official,Men,Aspire Dome,"KUW,UAE",COM-2026-0688,https://gccgames.qa/frontend/schedule-competition
2026-05-13,0:00:00,02:00:00,120,Taekwondo,Men +80kg,Ranking - الرجال +80 كجم مباراة  - الترتيب العام,Ranking,Official,Men,Aspire Dome,"KSA,KUW,OMA,QAT",COM-2026-0689,https://gccgames.qa/frontend/schedule-competition
2026-05-13,0:00:00,02:00:00,120,Taekwondo,Men -68kg,Ranking - الرجال -68 كجم - الترتيب العام,Ranking,Official,Men,Aspire Dome,"KUW,OMA,QAT,UAE",COM-2026-0690,https://gccgames.qa/frontend/schedule-competition
2026-05-16,16:00:00,17:45:00,105,Volleyball,Men’s Preliminary,Match 1 - رجال تمهيدي - المباراة 1,Qualification,Official,Men,Aspire Women’s Sports Hall,"BRN,OMA",COM-2026-0104,https://gccgames.qa/frontend/schedule-competition
2026-05-16,18:30:00,20:15:00,105,Volleyball,Men’s Preliminary,Match 2 - رجال تمهيدي - المباراة 2,Qualification,Official,Men,Aspire Women’s Sports Hall,"QAT,UAE",COM-2026-0105,https://gccgames.qa/frontend/schedule-competition
2026-05-17,16:00:00,17:45:00,105,Volleyball,Men’s Preliminary,Match 3 - رجال تمهيدي - المباراة 3,Qualification,Scheduled,Men,Aspire Women’s Sports Hall,"BRN,UAE",COM-2026-0106,https://gccgames.qa/frontend/schedule-competition
2026-05-17,18:30:00,20:15:00,105,Volleyball,Men’s Preliminary,Match 4 - رجال تمهيدي - المباراة 4,Qualification,Scheduled,Men,Aspire Women’s Sports Hall,"OMA,QAT",COM-2026-0107,https://gccgames.qa/frontend/schedule-competition
2026-05-19,16:00:00,17:45:00,105,Volleyball,Men’s Preliminary,Match 5 - رجال تمهيدي - المباراة 5,Qualification,Scheduled,Men,Aspire Women’s Sports Hall,"OMA,UAE",COM-2026-0108,https://gccgames.qa/frontend/schedule-competition
2026-05-19,18:30:00,20:15:00,105,Volleyball,Men’s Preliminary,Match 6 - رجال تمهيدي - المباراة 6,Qualification,Scheduled,Men,Aspire Women’s Sports Hall,"BRN,QAT",COM-2026-0109,https://gccgames.qa/frontend/schedule-competition
