Athlete,Sport,Date,Competition,Comp Set,Class,Discipline,Discipline_AR,Phase,Gender,Age,Rank,Result,Medal,Wind,Attempt,Lane_Heat,Reaction_Time,Split_Times,Status,Country,Detection_Method,Source_URL
Saif Alshamsi,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men's Trap Final,نهائي تراب فردي رجال,Qualification,Men,,7,117.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0834
Mohammed Alshriedh,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men's Trap Final,نهائي تراب فردي رجال,Qualification,Men,,8,110.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0834
Saeed Abusharib,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men's Trap Final,نهائي تراب فردي رجال,Qualification,Men,,9,116.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0834
Naser Almeqled,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men's Trap Final,نهائي تراب فردي رجال,Qualification,Men,,10,116.0,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0834
Nasser Alhemaidi,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men's Trap Final,نهائي تراب فردي رجال,Qualification,Men,,11,115.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0834
Rashid Alathba,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men's Trap Final,نهائي تراب فردي رجال,Qualification,Men,,12,114.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0834
Shaikh Mohammed Al Maktoum,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men's Trap Final,نهائي تراب فردي رجال,Qualification,Men,,13,111.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0834
Ahmad Aldaihani,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men's Trap Final,نهائي تراب فردي رجال,Qualification,Men,,14,110.0,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0834
Fahad Almutairi,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men's Trap Final,نهائي تراب فردي رجال,Qualification,Men,,15,108.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0834
Saeed Ali,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men's Trap Final,نهائي تراب فردي رجال,Qualification,Men,,16,105.0,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0834
Khaled Almudhaf,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men's Trap Final,نهائي تراب فردي رجال,Qualification,Men,,17,105.0,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0834
Abdulaziz Almutairi,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men's Trap Final,نهائي تراب فردي رجال,Qualification,Men,,18,105.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0834
Ismaeel Ghuloom,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men's Trap Final,نهائي تراب فردي رجال,Qualification,Men,,19,101.0,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0834
Mohammed Alsahli,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men's Trap Final,نهائي تراب فردي رجال,Qualification,Men,,20,97.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0834
Ahmad Buhaleeba,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men's Trap Final,نهائي تراب فردي رجال,Qualification,Men,,21,93.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0834
Ahmed Aldhawaihi,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men's Trap Final,نهائي تراب فردي رجال,Qualification,Men,,22,93.0,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0834
Safar Aldosari,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Qualification,المسدس 10م هوائي رجال - تصفيات,Qualification,Men,,1,575.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0464
Salim Al Hinai,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Qualification,المسدس 10م هوائي رجال - تصفيات,Qualification,Men,,2,565.0,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0464
Khalid Alshaiba,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Qualification,المسدس 10م هوائي رجال - تصفيات,Qualification,Men,,3,564.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0464
Fahad Almutairi,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Qualification,المسدس 10م هوائي رجال - تصفيات,Qualification,Men,,4,561.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0464
Nasser Alsunaidi,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Qualification,المسدس 10م هوائي رجال - تصفيات,Qualification,Men,,5,560.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0464
Mohamed Zaman,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Qualification,المسدس 10م هوائي رجال - تصفيات,Qualification,Men,,6,560.0,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0464
Saud Al Ali,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Qualification,المسدس 10م هوائي رجال - تصفيات,Qualification,Men,,7,559.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0464
Mohammed Alamri,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Qualification,المسدس 10م هوائي رجال - تصفيات,Qualification,Men,,8,557.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0464
Ahmed Muslem,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Qualification,المسدس 10م هوائي رجال - تصفيات,Qualification,Men,,9,557.0,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0464
Mohammed Alyafei,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Qualification,المسدس 10م هوائي رجال - تصفيات,Qualification,Men,,10,555.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0464
Naif Alsahli,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Qualification,المسدس 10م هوائي رجال - تصفيات,Qualification,Men,,11,554.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0464
Ahmed Alsherawi,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Qualification,المسدس 10م هوائي رجال - تصفيات,Qualification,Men,,12,554.0,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0464
Mohamad Saleh,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Qualification,المسدس 10م هوائي رجال - تصفيات,Qualification,Men,,13,553.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0464
Sulaiman Al Rahbi,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Qualification,المسدس 10م هوائي رجال - تصفيات,Qualification,Men,,14,552.0,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0464
Abdulmehsin Jamaan,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Qualification,المسدس 10م هوائي رجال - تصفيات,Qualification,Men,,15,551.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0464
Salim Al Sheidi,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Qualification,المسدس 10م هوائي رجال - تصفيات,Qualification,Men,,16,547.0,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0464
Ahmed Shaikh,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Qualification,المسدس 10م هوائي رجال - تصفيات,Qualification,Men,,17,535.0,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0464
Ali Alghamdi,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Qualification,المسدس 10م هوائي رجال - تصفيات,Qualification,Men,,18,0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0464
Abdulla Alobaidly,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Qualification,المسدس 10م هوائي رجال - تصفيات,Qualification,Men,,19,0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0464
Saudi Arabia (Team),Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Team Final Ranking,المسدس 10م هوائي رجال فرق الترتيب النهائي,Qualification,Men,,1,0,G,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0841
Qatar (Team),Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Team Final Ranking,المسدس 10م هوائي رجال فرق الترتيب النهائي,Qualification,Men,,2,0,S,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0841
Oman (Team),Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Team Final Ranking,المسدس 10م هوائي رجال فرق الترتيب النهائي,Qualification,Men,,3,0,B,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0841
Bahrain (Team),Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Team Final Ranking,المسدس 10م هوائي رجال فرق الترتيب النهائي,Qualification,Men,,4,0,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0841
Safar Aldosari,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Final,نهائي المسدس 10م هوائي رجال,Final,Men,,1,229.8,G,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0466
Saud Al Ali,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Final,نهائي المسدس 10م هوائي رجال,Final,Men,,6,151.9,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0466
Nasser Alsunaidi,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Final,نهائي المسدس 10م هوائي رجال,Final,Men,,7,128.8,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0466
Ahmed Muslem,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Final,نهائي المسدس 10م هوائي رجال,Final,Men,,5,171.7,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0466
Khalid Alshaiba,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Final,نهائي المسدس 10م هوائي رجال,Final,Men,,7,107.9,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0466
Fahad Almutairi,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Final,نهائي المسدس 10م هوائي رجال,Final,Men,,4,189.9,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0466
Salim Al Hinai,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Final,نهائي المسدس 10م هوائي رجال,Final,Men,,3,209.2,B,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0466
Mohamed Zaman,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s 10m Air Pistol Final,نهائي المسدس 10م هوائي رجال,Final,Men,,2,229.7,S,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0466
Duaa Habib,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Women’s 10m Air Pistol Final,نهائي المسدس 10م هوائي سيدات,Final,Women,,,231.2,G,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0467
Ghaya Alshuhail,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Women’s 10m Air Pistol Final,نهائي المسدس 10م هوائي سيدات,Final,Women,,,229.6,S,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0467
Aysha Albraiki,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Women’s 10m Air Pistol Final,نهائي المسدس 10م هوائي سيدات,Final,Women,,,209.2,B,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0467
Badreya Alatwai,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Women’s 10m Air Pistol Final,نهائي المسدس 10م هوائي سيدات,Final,Women,,,187.7,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0467
Salma Almass,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Women’s 10m Air Pistol Final,نهائي المسدس 10م هوائي سيدات,Final,Women,,,167.7,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0467
Mahra Alsuwaidi,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Women’s 10m Air Pistol Final,نهائي المسدس 10م هوائي سيدات,Final,Women,,,146.3,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0467
Nora Alsuqayran,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Women’s 10m Air Pistol Final,نهائي المسدس 10م هوائي سيدات,Final,Women,,,125.9,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0467
Nawf Al Saidi,Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Women’s 10m Air Pistol Final,نهائي المسدس 10م هوائي سيدات,Final,Women,,,98.7,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0467
Kuwait (Team),Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Women’s Trap Team 75 Targets Final Ranking,تراب 75 طبق فرق نساء الترتيب النهائي,Qualification,Women,,1,320.0,G,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0842
Qatar (Team),Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Women’s Trap Team 75 Targets Final Ranking,تراب 75 طبق فرق نساء الترتيب النهائي,Qualification,Women,,2,310.0,S,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0842
Bahrain (Team),Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Women’s Trap Team 75 Targets Final Ranking,تراب 75 طبق فرق نساء الترتيب النهائي,Qualification,Women,,3,298.0,B,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0842
Qatar (Team),Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s Trap Team 75 Targets Final Ranking,تراب 75 طبق فرق رجال الترتيب النهائي,Qualification,Men,,1,354.0,G,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0844
Kuwait (Team),Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s Trap Team 75 Targets Final Ranking,تراب 75 طبق فرق رجال الترتيب النهائي,Qualification,Men,,2,344.0,S,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0844
United Arab Emirates (Team),Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s Trap Team 75 Targets Final Ranking,تراب 75 طبق فرق رجال الترتيب النهائي,Qualification,Men,,3,341.0,B,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0844
Saudi Arabia (Team),Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s Trap Team 75 Targets Final Ranking,تراب 75 طبق فرق رجال الترتيب النهائي,Qualification,Men,,4,330.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0844
Bahrain (Team),Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Men’s Trap Team 75 Targets Final Ranking,تراب 75 طبق فرق رجال الترتيب النهائي,Qualification,Men,,5,299.0,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0844
Qatar (Team),Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Women’s 10m Air Pistol Team Final Ranking,المسدس 10م هوائي نساء فرق الترتيب النهائي,Qualification,Women,,1,0,G,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0843
Bahrain (Team),Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Women’s 10m Air Pistol Team Final Ranking,المسدس 10م هوائي نساء فرق الترتيب النهائي,Qualification,Women,,2,0,S,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0843
United Arab Emirates (Team),Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Women’s 10m Air Pistol Team Final Ranking,المسدس 10م هوائي نساء فرق الترتيب النهائي,Qualification,Women,,3,0,B,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0843
Saudi Arabia (Team),Shooting,2026-05-19,4th GCC Games Doha 2026,GCC Games,,Women’s 10m Air Pistol Team Final Ranking,المسدس 10م هوائي نساء فرق الترتيب النهائي,Qualification,Women,,4,0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0843
United Arab Emirates (Team),Shooting,2026-05-20,4th GCC Games Doha 2026,GCC Games,,Mixed 10m Air Pistol Final,نهائي المسدس 10م هوائي مختلط,Final,Mixed,,,461.0,G,,,,,,Scheduled,UAE,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0469
Qatar (Team),Shooting,2026-05-20,4th GCC Games Doha 2026,GCC Games,,Mixed 10m Air Pistol Final,نهائي المسدس 10م هوائي مختلط,Final,Mixed,,,459.7,S,,,,,,Scheduled,QAT,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0469
Oman (Team),Shooting,2026-05-20,4th GCC Games Doha 2026,GCC Games,,Mixed 10m Air Pistol Final,نهائي المسدس 10م هوائي مختلط,Final,Mixed,,,397.7,B,,,,,,Scheduled,OMA,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0469
Bahrain (Team),Shooting,2026-05-20,4th GCC Games Doha 2026,GCC Games,,Mixed 10m Air Pistol Final,نهائي المسدس 10م هوائي مختلط,Final,Mixed,,,341.8,,,,,,,Scheduled,BRN,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0469
Qatar (Team),Shooting,2026-05-20,4th GCC Games Doha 2026,GCC Games,,Mixed Trap Team Final,نهائي تراب فرق مختلط,Final,Mixed,,,31.0,G,,,,,,Scheduled,QAT,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0455
United Arab Emirates (Team),Shooting,2026-05-20,4th GCC Games Doha 2026,GCC Games,,Mixed Trap Team Final,نهائي تراب فرق مختلط,Final,Mixed,,,29.0,S,,,,,,Scheduled,UAE,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0455
Bahrain (Team),Shooting,2026-05-20,4th GCC Games Doha 2026,GCC Games,,Mixed Trap Team Final,نهائي تراب فرق مختلط,Final,Mixed,,,22.0,B,,,,,,Scheduled,BRN,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0455
Kuwait (Team),Shooting,2026-05-20,4th GCC Games Doha 2026,GCC Games,,Mixed Trap Team Final,نهائي تراب فرق مختلط,Final,Mixed,,,13.0,,,,,,,Scheduled,KUW,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0455
Kuwait (Team),Shooting,2026-05-20,4th GCC Games Doha 2026,GCC Games,,Mixed Trap Team Final,نهائي تراب فرق مختلط,Final,Mixed,,,0,,,,,,,Scheduled,KUW,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0455
Bahrain (Team),Shooting,2026-05-20,4th GCC Games Doha 2026,GCC Games,,Mixed Trap Team Final,نهائي تراب فرق مختلط,Final,Mixed,,,0,,,,,,,Scheduled,BRN,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0455
Qatar (Team),Shooting,2026-05-20,4th GCC Games Doha 2026,GCC Games,,Mixed Trap Team Final,نهائي تراب فرق مختلط,Final,Mixed,,,0,,,,,,,Scheduled,QAT,GCC API,https://gccgames.qa/frontend/sport/shooting/COM-2026-0455
Ammar Taqi,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 1 - 6 كرات فردي رجال - المباراة الاولى,Qualification,Men,,,4.0,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0241
Qasim Al Balushi,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 1 - 6 كرات فردي رجال - المباراة الاولى,Qualification,Men,,,,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0241
Sami Al Hamrashdi,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 1 - 6 كرات فردي رجال - المباراة الاولى,Qualification,Men,,,1.0,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0241
Abdullah Alshammari,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 2 - 6 كرات فردي رجال - المباراة الثانية,Qualification,Men,,,4.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0242
Omar Alhaji,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 2 - 6 كرات فردي رجال - المباراة الثانية,Qualification,Men,,,1.0,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0242
Ayman Alamri,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 3 - 6 كرات فردي رجال - المباراة 3,Qualification,Men,,,1.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0243
Hesham Alsaqer,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 3 - 6 كرات فردي رجال - المباراة 3,Qualification,Men,,,4.0,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0243
Habib Humood,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 4 - 6 كرات فردي رجال - المباراة 4,Qualification,Men,,,2.0,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0244
Abdulrahman Al-Shamsi,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 4 - 6 كرات فردي رجال - المباراة 4,Qualification,Men,,,4.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0244
Ali Al Obaidli,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 5 - 6 كرات فردي رجال - مباراة 5,Qualification,Men,,,4.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0245
Qasim Al Balushi,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 5 - 6 كرات فردي رجال - مباراة 5,Qualification,Men,,,,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0245
Sami Al Hamrashdi,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 5 - 6 كرات فردي رجال - مباراة 5,Qualification,Men,,,1.0,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0245
Mohammad Shihab,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 6 - 6 كرات فردي رجال - مباراة 6,Qualification,Men,,,4.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0246
Omar Alhaji,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 6 - 6 كرات فردي رجال - مباراة 6,Qualification,Men,,,0,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0246
Nisar Saifuddin,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 7 - 6 كرات فردي رجال - المباراة 7,Qualification,Men,,,,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0247
Hesham Alsaqer,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 7 - 6 كرات فردي رجال - المباراة 7,Qualification,Men,,,2.0,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0247
Ahmed Saif,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 7 - 6 كرات فردي رجال - المباراة 7,Qualification,Men,,,4.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0247
Ahmed Al Khusaibi,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 8 - 6 كرات فردي رجال - المباراة 8,Qualification,Men,,,0,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0248
Abdulrahman Al-Shamsi,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 8 - 6 كرات فردي رجال - المباراة 8,Qualification,Men,,,4.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0248
